user_id	jobroles	career_level	discipline_id	industry_id	country	region	experience_n_entries_class	experience_years_experience	experience_years_in_current	edu_degree	edu_fieldofstudies
203569	492263,3768439	3	6	2	de	6	3	5	2	0	
203583	907741,3268056	4	0	0	de	0	2	2	2	2	8
203596	3768439,991642	0	0	17	ch	0	1	0	0	0	
203743	3689751,921202	3	0	20	de	6	3	5	2	2	8,2
203857	4229504	0	0	9	de	1	1	3	2	1	3
203871	4013756	6	19	14	at	0	3	6	2	2	
203896	4007215	NULL	0	0	de	2	3	4	1	2	8
204061	3731273	3	0	0	de	0	1	3	3	0	3
204192	2978502	0	0	8	de	3	3	7	1	0	
204260	494116,134446,907741,4284901	5	2	14	ch	0	3	5	5	2	2
204277	2359191,313273,76751	6	2	14	ch	0	3	5	4	2	8
204313	3370475	4	3	21	de	2	1	5	5	0	
204389	0	NULL	0	0	de	0	NULL	NULL	NULL	0	
204494	412919	2	0	0	de	0	3	3	2	2	8,2
204659	4169675	0	0	23	at	0	1	0	0	0	
204726	3648724,2995613,2573697	3	0	0	de	0	3	6	1	0	5
204842	1965731,3079492	NULL	0	0	ch	0	2	3	1	2	8,2
204924	4438218,3474546	3	2	14	de	1	2	4	2	1	5
204931	3769356	3	0	22	de	1	3	4	1	0	6
204974	996660	3	14	21	de	3	3	6	1	0	
205114	4284901	0	16	10	de	6	1	0	0	0	
205140	744365,239872,2034268	0	0	0	de	0	2	5	2	3	2
205360	996660,3478136	0	0	1	de	9	1	4	3	2	
205443	3870375	3	8	18	de	13	1	6	6	0	5
205568	2865345	4	9	15	de	6	3	5	2	0	
205639	0	3	10	1	de	9	3	5	3	2	8,2
205711	213841,621213	3	0	19	de	3	3	4	2	2	8
205795	76751,1284613	3	2	14	de	1	3	4	2	0	
205839	0	3	7	1	ch	0	3	5	0	0	3
205886	4490078,2915824,1581843,4499478	6	0	0	de	0	3	6	2	0	
205936	1454838,3370475	0	0	10	de	7	2	4	2	1	6
205958	1612429,2978502	0	0	21	de	2	1	1	1	1	
206021	1283916,116177	4	2	14	de	10	3	4	2	0	8
206081	991642	3	13	1	ch	0	3	5	2	0	
206218	4438218	3	18	9	de	1	2	3	2	0	3
206392	0	NULL	0	0	de	1	1	0	0	0	
206401	444534	3	0	15	de	9	1	7	4	0	8
206417	94890,3737056	4	0	15	de	9	2	7	3	0	
206492	0	NULL	0	0	de	10	1	0	0	0	
206525	3250655	0	0	17	de	9	3	7	1	0	
206527	2865345,76887	4	0	0	de	0	3	6	1	2	
206570	2978502	4	3	9	de	2	2	6	2	0	8,2
206615	4227194,2317118,1054773,1581843,2573697	3	0	21	de	7	3	7	5	2	4
206683	0	2	0	0	de	0	2	4	3	0	
206851	2130746	4	10	8	de	2	3	5	2	2	8
206899	2915824,76751	6	2	14	de	10	3	7	2	0	5
206961	4169675	0	0	6	at	0	2	4	2	2	8
207145	1057841	NULL	0	0	de	0	1	3	1	0	
207148	4143327	0	0	0	de	0	2	3	2	0	
207189	2314529,3149047,4325610	NULL	0	0	de	10	3	6	2	1	5
207210	3781387,2317118	0	0	0	de	0	3	7	6	2	3
207249	3079492,2473582,744365	NULL	0	0	de	1	3	4	3	2	7
207296	4284901,412919	6	0	0	de	0	3	5	1	2	
207301	3145630	5	12	16	ch	0	3	7	1	0	6
207318	3499434	3	0	0	de	0	1	5	3	0	
207331	4138763	0	0	21	de	2	2	6	6	0	
207361	1012013	0	0	1	de	0	1	0	0	0	
207401	508637	3	0	21	de	2	2	5	2	2	7
207522	0	NULL	0	0	de	2	3	7	0	0	
207558	2916123,494116,2501578	4	0	21	de	6	2	4	4	0	
207588	4007215	1	18	9	de	1	3	3	1	2	2,6
207666	3287640	0	0	8	de	0	1	0	0	0	
207685	3287640,634110,1766375	0	0	19	non_dach	0	1	0	0	0	
207713	0	NULL	0	0	de	1	3	4	0	2	5
207834	1549791	0	0	14	de	2	1	7	7	0	
208128	2089213	3	0	0	de	0	2	2	1	1	8
208131	901174	3	3	8	de	10	3	4	2	0	
208223	0	NULL	0	0	de	7	1	0	0	0	8
208248	291827	3	0	0	de	0	3	7	3	0	
208277	3293484,2314529,3553594,4533036	3	0	0	de	0	3	3	1	1	8
208284	726713	0	0	5	at	0	3	6	0	0	
208559	534950,440118,996660	0	0	0	de	0	3	7	3	0	
208562	2573697,2021533,2285759	3	5	15	non_dach	0	3	5	3	0	
208601	502342	3	14	21	at	0	3	4	1	2	7
208681	2580946	6	0	14	at	0	1	0	0	0	8,2
208730	76751,3028585	0	0	0	de	0	1	7	7	3	5
208776	962959,714677,2462021,3386134,1713581	0	0	10	de	10	3	7	4	0	
208795	2639791	0	0	2	de	2	3	4	3	0	
208929	63258,1625244,2616578,4385172,2809216	5	0	1	de	9	3	6	4	2	3
209047	3370475,2314529	6	0	9	de	9	3	7	1	0	3
209148	0	NULL	0	0	non_dach	0	NULL	NULL	NULL	0	
209185	907741,4239089,1342939	4	0	23	de	6	3	7	1	0	
209203	154542,3524213,3145630	0	0	21	de	3	3	5	2	3	2
209206	127768	0	0	0	de	0	3	4	1	0	4
209365	675557	4	0	0	de	0	1	2	1	0	
209483	1766375,482430,2916123	3	3	1	ch	0	3	4	1	1	
209675	2398589,221785	NULL	0	0	de	9	3	0	0	0	5
209680	444534	0	0	18	de	1	2	0	0	0	
209709	695787	3	3	8	de	2	3	6	2	0	
209785	0	NULL	0	0	de	8	1	1	0	0	4
209839	4490078	4	6	8	ch	0	3	7	2	0	
209862	1826305	NULL	0	0	NULL	NULL	1	6	6	NULL	
209980	4284901	6	0	23	at	0	3	7	4	2	
209996	0	NULL	0	0	de	0	NULL	NULL	NULL	0	
210002	494116	4	0	21	de	1	2	6	3	2	8
210181	3660692,3241763	3	3	4	de	7	3	5	2	0	
210293	3737229,1851239	0	0	0	de	0	3	6	2	3	
210340	3689751,3526231,2860831	3	0	0	de	0	3	6	6	0	5
210374	0	NULL	0	0	de	7	2	3	0	2	5
210380	3509081	3	0	2	de	2	1	4	2	0	
210404	612078,1641420	3	20	9	de	2	3	5	3	0	3
210527	1072848	0	0	15	de	0	2	3	2	0	
210604	3145630	0	0	5	ch	0	2	5	3	0	
210615	4305206	4	0	0	de	0	2	4	1	1	8
210625	1371812,3456869,2314529,4421502	3	14	21	de	3	3	5	2	2	5
210720	3472807	3	0	0	de	0	1	7	4	0	3
210909	2314529,4574328	6	14	21	de	10	3	5	1	2	5,8
210925	1057568	2	0	1	de	1	2	4	1	0	3
210958	3432139	3	2	14	de	6	2	4	1	0	
210990	1283916	3	2	21	de	10	2	3	2	2	5
211016	221785,174758	0	0	0	de	0	3	6	3	0	
211173	3748334	3	3	4	de	10	3	5	1	0	
211217	3482421,2915824	6	0	12	de	6	3	7	5	0	5
211242	2865345	NULL	0	0	de	2	3	4	1	1	8
211364	2573697,524518,1888021,367590	4	13	8	de	6	3	4	2	2	
211390	1012013,4377640	2	0	0	de	0	1	2	1	0	
211477	2110329,4284901,695787	5	0	2	de	9	3	7	3	0	
211509	4020979	0	0	6	de	10	2	0	0	0	
211559	4284901	6	0	13	de	2	2	4	4	0	
211600	3689751,2368386	3	0	0	de	0	2	6	1	0	2
211661	996660	3	0	0	de	0	3	5	1	2	8
211743	0	NULL	0	0	de	0	NULL	NULL	NULL	0	
211806	4141254	3	0	0	de	0	2	2	1	0	
211820	0	NULL	0	0	de	0	1	0	0	2	
211866	1549791	4	0	0	de	0	3	4	3	0	
211945	1798516	0	0	0	at	0	3	7	5	0	
212233	1792965,3916449,4454260,2380081	3	17	3	de	10	3	5	1	2	8,7
212353	213841	NULL	0	0	de	10	2	5	2	0	
212403	4176007,412919,221785	4	0	0	de	0	3	5	3	0	
212412	0	NULL	0	0	de	7	2	4	0	2	3,2
212501	2617105	0	0	21	de	2	3	5	3	0	5
213084	3748334,2609291	1	0	0	de	0	3	6	5	2	2
213149	500718,3497802	3	3	15	de	12	3	5	1	0	
213373	1973239	0	0	6	de	6	1	4	0	0	
213593	320180,4524489	0	0	0	de	0	1	3	3	2	5
213644	2994037,1109831	0	0	16	de	9	3	5	1	3	
213838	2865345,3054027	2	0	0	de	0	2	4	3	2	
213871	3241763,4154051	0	0	4	de	6	3	5	4	0	
214047	1697930,1500399	4	0	0	de	0	2	4	2	0	
214308	4188987	4	0	0	de	0	1	0	0	0	3
214323	0	NULL	0	0	de	4	3	4	0	1	5
214333	4236792,137487,2252438	3	0	0	de	0	3	4	2	1	
214368	3482568,4284901,2110329	4	0	15	de	6	3	7	4	0	
214475	4284901,1283916,3382359	4	2	14	de	2	2	6	5	2	5
214496	0	NULL	0	0	de	0	2	4	0	1	
214515	0	NULL	0	0	non_dach	0	3	3	0	2	8
214630	1581767	NULL	0	0	de	9	3	5	4	2	3
214651	494116,3984045	4	0	0	de	0	3	5	1	0	
214667	172239,3079492,1359497	0	0	0	de	0	1	3	1	2	3
214823	0	NULL	0	0	de	13	3	7	0	0	3
214897	2511698	0	0	16	de	1	2	5	4	2	2,9
214984	1913940,4451534,4284901	0	0	21	ch	0	3	5	2	0	
214996	4321623,1581843,1549178	4	9	15	de	2	3	4	2	2	2
215086	3964402,500718,418170	4	7	2	de	9	3	7	2	2	8
215141	4408755	3	18	10	de	4	3	5	4	3	7
215229	0	NULL	0	0	de	9	2	3	0	0	8
215325	751977,2452252	3	23	15	de	7	3	4	2	0	5
215422	2140778,3341539	4	0	0	de	0	3	6	1	0	
215434	0	NULL	0	0	de	9	3	3	0	2	8
215443	492263	4	0	0	de	0	1	6	6	0	
215623	0	NULL	0	0	de	0	NULL	NULL	NULL	0	
215699	0	NULL	0	0	de	0	NULL	NULL	NULL	0	
215765	2428262,3145630,2601375	4	0	0	de	0	2	4	2	3	3
215855	991642	3	0	0	de	0	3	7	3	2	
215889	991642	3	13	19	de	6	2	4	2	0	8
215916	3432139	0	0	5	de	1	2	5	1	0	3
215961	991642	0	0	15	de	1	1	5	5	0	
215985	315526,2110329	0	0	19	de	1	3	6	2	0	
216099	3482421	5	0	9	de	0	1	0	0	0	
216129	76751	3	0	0	ch	0	2	4	1	1	2
216230	3692897,2285759,3287640	0	0	22	de	9	3	4	3	2	8,2
216237	0	NULL	0	0	non_dach	0	3	6	0	2	8
216306	43756,3526231,996660	3	0	0	at	0	3	4	2	2	4
216338	4007215	0	0	15	de	6	3	4	1	2	
216348	221785,412919,4284901	5	0	0	de	0	1	2	2	2	8
216371	991642,444534	0	0	8	de	1	2	7	7	0	
216392	0	NULL	0	0	de	6	3	4	0	0	
216398	3079492	1	0	0	de	0	3	5	1	0	3
216410	812432,3165479	3	0	21	de	1	2	5	4	0	8
216439	1103394	5	0	0	de	0	3	6	2	0	
216455	1258610	5	0	15	de	9	3	7	5	0	
216655	4408755	3	18	10	de	3	3	6	2	3	5
216687	4159988,1129433	3	5	2	de	9	3	4	1	1	
216729	3870375,3266432	0	0	0	de	0	2	5	2	0	
216754	2902317	3	15	15	de	0	3	7	4	0	
216791	695787	3	0	15	de	7	3	7	0	0	
216803	4181623	0	0	5	de	0	1	0	0	0	
216851	76751,2558355,1103726	0	14	21	de	9	1	2	2	1	5
216896	2958665,315526,3737056	5	0	0	de	0	2	0	0	2	8
216908	1012013,213841,4451534,3241763	4	13	8	de	9	3	4	2	2	8
216925	4284901	6	0	0	de	0	2	5	3	1	
217023	2031982,1819239	0	17	8	de	9	3	4	1	2	7
217087	312113	0	0	0	de	0	3	5	1	2	
217109	0	0	0	0	de	0	2	6	6	0	
217114	0	NULL	0	0	de	1	3	2	0	2	8
217296	2010448,221785	0	0	2	ch	0	2	4	3	0	
217380	0	NULL	0	0	de	1	3	5	0	2	5,2
217408	3870375,2573697	3	0	0	de	0	2	4	1	2	4
217471	0	NULL	0	0	de	9	2	3	0	2	
217577	76746	3	0	21	non_dach	0	1	4	4	2	8
217918	116177	4	2	21	at	0	3	0	0	0	8
217997	1581843	3	0	0	ch	0	3	5	1	2	8
218250	3500451	3	0	0	de	0	1	6	5	0	
218424	3201469	3	3	15	non_dach	0	2	4	2	0	
218543	0	0	0	0	de	0	1	5	2	2	
218687	0	NULL	0	0	de	9	1	0	0	0	3
218835	2978502	4	0	8	at	0	3	7	3	0	
219102	3408137	0	0	0	de	0	2	5	3	2	
219136	4451534,412919	4	3	13	de	2	3	6	2	0	5
219158	4377935	0	0	0	de	0	3	4	1	1	3
219230	901174,736866	4	3	8	de	7	3	5	4	0	
219310	4246708,996660	NULL	0	0	ch	0	3	4	2	1	
219323	1241799,4284901	6	0	5	non_dach	0	3	7	2	2	
219328	0	3	0	0	de	0	3	5	2	0	
219414	0	NULL	0	0	de	13	1	0	0	0	3
219573	0	0	0	4	at	0	3	7	0	0	8
219662	3689751,62942	3	0	0	de	0	2	5	3	1	5
219736	4237392,4173199	3	0	0	de	0	2	2	2	0	
219741	3551384	0	14	21	de	1	3	5	1	0	5
219831	2652462	0	0	7	de	7	2	6	4	2	8
219936	312113,2573697	0	0	15	ch	0	1	6	6	0	
219970	1072848	0	23	6	ch	0	3	7	1	0	
220039	3709246,2111897	0	0	9	de	2	3	0	0	2	8
220051	4284901,34866	5	0	0	de	0	3	6	6	0	
220086	4254729,1375033	3	10	9	de	7	3	5	2	0	
220149	3079492	NULL	0	0	de	9	2	5	1	1	
220173	2330622	0	0	0	de	0	3	5	1	2	
220308	2965627	0	17	21	de	3	3	5	2	2	
220345	76751	3	2	14	de	6	1	4	3	2	8
220359	612078	NULL	0	0	de	9	3	3	1	0	5
220422	315526,635441	4	0	1	de	2	1	0	0	0	
220545	2314529	0	0	9	de	0	1	0	0	0	
220586	0	NULL	0	0	de	10	3	4	0	1	8
220710	3870375	0	0	18	de	6	2	4	1	1	4
220717	4499767,2566476,2585795	3	0	0	de	0	3	2	2	0	
220794	901174	3	3	8	de	6	3	7	4	0	
220812	2031982,2691785	NULL	0	0	de	7	3	3	1	0	3
220838	1253876	3	0	0	de	0	2	4	2	1	
220921	3024883	3	0	0	de	0	2	5	5	2	
221137	3145630	0	0	16	ch	0	2	7	5	0	
221199	566380	5	19	1	at	0	3	7	1	0	
221223	0	NULL	0	0	de	2	2	3	0	2	8
221339	2263061	0	0	1	de	9	1	0	0	0	
221506	502342	0	0	0	de	0	3	4	2	0	8
221556	2314529,3334197	NULL	0	0	de	9	3	4	2	2	5,3
221570	221785,500718,3482421	4	7	9	de	2	3	5	3	0	
221620	128836	0	0	14	at	0	1	0	0	0	
221734	4284901,524518,3354924,4321623	6	0	18	de	2	3	4	4	0	
221806	2788056	0	0	19	de	7	1	0	0	0	
221837	4284901	6	0	0	de	0	1	4	4	2	8
221934	234916	3	0	15	de	9	1	5	5	0	
221942	0	NULL	0	0	de	4	2	3	0	0	8
222072	2111897,4026733	3	14	21	de	3	3	2	1	0	
222081	3026386,2573697	0	0	21	de	9	1	7	7	0	
222155	258207	3	16	23	de	0	2	4	2	0	8
222157	4499478,1581843,2380081	0	6	1	de	6	3	5	2	0	
222284	3240672,4427905	3	0	21	de	7	3	6	4	0	
222418	3432139	0	0	12	de	9	2	6	4	2	
222431	2314529	3	14	21	de	10	3	6	4	0	5
222435	3432139	0	0	5	de	13	2	4	1	0	3
222472	2314529	3	14	21	de	10	1	4	2	1	5
222525	0	NULL	0	0	de	2	2	5	0	0	
222583	0	NULL	0	0	de	8	1	3	0	2	3
222879	4284901	0	0	12	de	2	3	6	1	0	
222996	3418410	4	0	21	de	1	1	7	7	0	
223030	4499767	5	0	0	de	0	2	6	2	0	
223059	3145630	0	0	18	de	2	3	5	2	0	9,2
223270	1192706,494116	4	19	21	de	10	3	6	1	2	
223360	221785,2958665,4303733,4338514	3	5	2	de	6	3	4	1	2	8
223482	3241763,3431212	5	0	0	de	0	3	5	2	0	
223505	1792965,524518,1851239	4	0	0	de	0	3	7	4	3	8
223567	3913136	4	14	8	de	6	3	6	1	2	2,8,5
223773	30045	0	0	1	ch	0	1	0	0	0	
223792	1072229	NULL	0	0	de	9	3	7	2	0	
223968	0	NULL	0	0	de	9	3	4	0	1	8
224081	991642	3	13	9	de	9	2	4	3	1	8
224093	188350	3	0	15	de	3	1	4	4	0	
224103	2111897	5	0	1	de	10	1	0	0	0	
224262	4422299	0	0	0	de	0	3	6	4	2	5
224500	494116	4	0	0	de	0	3	6	2	2	5
224532	1072229	0	0	9	de	9	3	7	7	0	
224584	1119112,2902589	2	0	0	non_dach	0	3	4	1	1	7
224592	2328208,4494126,1880959,4019493	3	3	12	de	6	3	4	2	0	8
224742	0	NULL	0	0	de	10	3	4	0	0	5
224843	4570420	3	0	0	de	0	2	4	2	1	7
224847	2314529,1667725	3	14	21	de	3	3	5	1	0	
224876	0	NULL	0	0	de	9	1	0	0	0	
224905	0	NULL	0	0	de	8	3	4	0	1	5
225131	2652462,3170691	4	2	2	de	1	3	7	2	0	
225281	3370475	0	3	8	de	9	2	7	5	0	
225313	3511734,1222051	3	3	19	de	0	1	2	2	0	3
225420	2660625,315526	5	0	0	de	0	3	7	1	0	
225494	4284901	6	12	16	de	2	3	7	1	0	
225505	3737229	6	0	0	de	0	3	5	4	3	
225532	494116,4545549	4	0	19	de	2	2	5	4	0	3
225750	695787,2314529	3	0	18	de	6	3	5	1	2	
225752	1283916,1464595,4054061	4	11	21	de	10	3	7	3	0	
225790	1508253	NULL	0	0	de	2	3	2	1	1	
225828	2529785	3	0	1	de	10	3	7	5	0	
225836	1549791	5	0	15	de	1	1	0	0	0	
226165	1581843,3567561,1342939,2978502	5	2	14	de	10	3	7	4	2	8
226195	312113	0	0	14	de	9	1	0	0	0	
226236	0	NULL	0	0	at	0	3	6	2	2	5
226263	3262071,3456869	3	0	0	de	0	3	6	2	0	
226334	1302886,4206333,692505	2	0	0	de	0	2	6	3	2	2,7
226354	4290060,3500451	0	0	15	de	9	3	7	4	0	
226486	1826305	0	0	0	de	0	1	4	4	1	
226540	588864,850962,1403285,736866,1038436	3	0	0	de	0	3	6	6	2	9,6,2
226583	76751,3482421	0	0	11	de	7	2	5	4	0	
226660	2573697,127768	0	0	21	de	6	3	6	1	2	7
226712	3534618,272304	0	0	18	de	2	3	4	2	2	8,2
226748	0	NULL	0	0	de	9	1	0	0	0	2,9
226771	593221,4321623	0	0	2	de	6	2	6	4	0	8
226773	2915824,76751	6	0	0	de	0	3	7	2	2	3
226795	2314529	0	0	0	ch	0	2	3	0	1	5
226951	502342	3	2	14	ch	0	2	6	3	0	8
227036	4321623	0	0	21	de	10	3	5	2	0	
227256	240317,4490078,4329775	0	6	16	ch	0	1	0	0	0	
227294	3372075	0	0	9	de	1	3	3	3	0	
227311	991642	3	13	1	de	10	2	4	3	1	8
227362	3456869	NULL	0	0	de	7	3	0	0	1	
227373	1581843,213841	4	13	5	de	0	3	7	3	0	2
227376	2585795,2317118	0	0	15	de	6	3	7	3	0	
227412	4007215	NULL	0	0	de	7	3	3	1	2	3
227614	0	NULL	0	0	de	1	3	5	0	0	5
227673	1253876	0	0	20	de	7	2	4	2	0	8
227749	4438218	0	0	0	de	0	1	5	4	2	5
227790	3884339	0	0	16	non_dach	0	1	0	0	0	
227902	0	NULL	0	0	de	2	3	4	0	2	8
227932	3482421	6	0	14	de	10	3	7	4	3	7,2
227979	4380932	NULL	0	0	de	13	3	5	2	2	8
228056	3432139,2317118	0	20	5	at	0	1	0	0	0	
228064	3851990	4	0	0	de	0	3	6	6	2	8,4
228066	44411,3412174,3345371,2986462	3	2	14	de	3	3	7	7	0	4
228179	2861214	0	2	14	de	7	3	6	1	0	8,2
228340	4254729	0	3	15	at	0	2	4	2	0	
228372	812432,4380932,3378061	3	0	0	de	0	3	7	2	0	
228384	4490078,2210017	3	0	0	de	0	3	5	3	2	8
228463	3667946,1050665,412919	4	0	0	de	0	3	5	1	1	8,6
228472	3344395	4	0	2	de	7	1	7	7	0	
228485	1832204	NULL	0	0	de	11	2	4	4	2	5
228488	2846960,1426397	3	0	0	de	0	2	6	3	2	5
228527	2082758	3	1	1	de	2	3	6	4	0	
228580	0	NULL	0	0	de	9	2	6	0	0	
228754	3434923	2	0	8	de	2	1	2	2	0	8
228896	1222051	0	0	8	de	3	1	2	2	0	
228933	0	0	18	9	de	2	1	0	0	0	
229044	3801083,240317	NULL	0	0	de	0	3	7	6	2	
229132	2249606	4	3	4	de	4	3	6	1	0	
229270	3413328	0	0	3	de	1	1	3	1	0	
229465	2810794	0	0	8	ch	0	1	0	0	0	
229494	4408755	2	12	22	de	9	3	4	1	1	
229692	635441	4	12	22	de	0	3	7	2	0	
230109	2928384	3	0	13	de	13	3	5	4	0	2,9
230123	3438043	0	0	5	de	2	1	6	6	0	3
230177	4261419	3	0	0	de	0	2	3	1	0	8
230244	3240672,4182883	3	0	0	de	0	2	5	3	2	3,5
230271	682906	3	3	1	de	9	1	6	2	0	
230405	3482421	6	0	0	de	0	2	6	2	0	
230416	0	NULL	0	0	de	0	1	6	0	0	
230440	996660	0	0	2	de	2	2	5	3	0	
230445	1038436,4514735	0	0	9	de	1	3	6	2	2	
230684	3802986	3	0	19	de	9	2	5	3	2	5
230711	0	NULL	0	0	de	9	3	7	0	0	
230736	4362804	0	1	8	de	9	1	0	0	0	
230797	1581843,3345371,3170691	3	0	17	ch	0	3	6	3	0	
230900	28821,1819239,1038436,4258347	3	0	0	de	0	3	5	3	2	2
230910	2978502	4	0	0	de	0	3	5	3	2	
231042	1746248	3	0	5	de	1	3	7	2	0	
231253	1828073,4451534	0	0	18	de	2	1	4	4	1	
231523	1283916,1305528	0	0	14	de	6	3	5	1	1	8,2
231687	0	NULL	0	0	de	6	1	4	0	1	
231696	76751	3	0	0	de	0	2	5	5	0	8
231698	0	0	0	8	de	8	3	7	2	0	
231791	3112839,3321196	3	0	23	de	10	1	2	2	0	
231828	2114762,502342,4530023	0	0	14	de	1	2	7	6	0	3
231963	0	3	0	0	de	0	2	6	4	2	3
232011	1766375	0	0	16	de	10	1	0	0	0	
232091	2111897	0	0	15	non_dach	0	1	0	0	0	7
232098	1283916	3	0	0	de	0	2	5	4	3	5
232118	4318371,2380081,3345009	0	0	21	de	7	3	5	1	2	
232186	4166676,695787	0	0	3	de	9	2	4	2	0	
232196	1302886,500718	3	1	2	de	3	3	5	2	0	
232200	4499767,4321623,2135130	0	0	1	de	3	3	4	2	0	7
232216	1746095	2	14	21	de	6	1	3	2	0	
232305	328529	0	0	0	de	0	3	5	4	2	
232491	502342	4	0	0	de	0	3	0	0	2	2
232523	524518,4490078,154542	0	0	14	de	3	3	5	2	0	
232596	0	NULL	0	0	de	0	2	4	0	1	5,2,8
232625	3229117,1207236,775545	3	0	0	de	0	1	5	5	0	
232745	502342	0	0	15	ch	0	2	3	2	1	2
232789	4499767	0	0	21	de	15	1	6	3	0	3
232928	451319,1047479	4	0	0	de	0	3	7	0	0	
233034	315526,3145630	5	19	15	de	10	3	7	2	0	
233131	3293484	3	0	9	de	2	2	7	5	0	8
233137	996660,3241763	4	3	22	de	2	3	6	3	0	
233178	2973232	3	0	0	de	0	3	7	2	2	8
233220	1359014,3934152,4154051	3	0	0	at	0	2	4	4	2	
233342	4246708	0	0	19	de	2	2	4	1	2	3
233348	494116,2917925,221785,624061	4	1	4	de	2	3	7	4	0	
233353	3171029	0	0	0	non_dach	0	1	2	2	1	8
233399	0	NULL	0	0	de	9	1	0	0	0	
233403	319286,3533669	3	0	9	de	1	3	5	2	2	4
233416	1242704	NULL	0	0	de	0	2	4	4	1	
233426	1072229	0	0	0	de	0	2	3	2	2	3,5
233455	0	NULL	0	0	at	0	1	0	0	0	
233562	2573697,1768488,2116758,22459	0	13	1	de	1	3	5	1	2	8
233565	1072848	0	0	23	de	1	1	0	0	0	
233638	0	NULL	0	0	de	6	2	0	0	0	
233674	1549791	6	0	1	de	9	1	0	0	0	
233771	280732	3	6	11	de	7	3	5	2	0	
233935	2896746,2585795,2231031,2573697,4499478,2424638	0	0	0	de	0	3	4	2	0	
233980	3241763,893887	0	0	8	de	0	3	5	3	0	
233984	76751	0	0	19	de	9	3	4	1	2	8
234018	2314529	3	0	1	de	9	2	4	2	0	
234057	502342,3079492	2	0	0	de	0	3	3	1	1	3,6,5
234074	1890945	3	0	21	de	4	2	5	4	0	
234158	1768068,996660,1227328	0	0	0	de	0	2	4	1	3	
234217	4284901	0	0	10	de	0	1	7	7	2	8
234225	1549791	6	2	14	de	2	2	4	1	0	
234246	2307934,1581843	4	0	0	de	0	3	6	2	0	
234382	3755441,2344421	4	0	0	de	0	3	7	3	0	
234434	444534	0	18	9	de	9	3	4	1	2	7
234439	4329775,3378061	0	0	5	at	0	1	0	0	0	
234445	3079492,4467895	1	0	0	de	0	2	3	3	2	8
234480	0	NULL	0	0	de	1	3	7	0	0	
234502	2865345	0	9	8	de	10	3	4	1	2	7
234515	76887,3667946	0	0	8	de	6	3	5	3	2	
234618	412919	4	0	0	de	0	1	3	3	0	
234677	4499478,3079492,2980907	NULL	0	0	de	1	3	4	2	0	8
234721	1608502,278289	0	13	8	de	6	3	4	2	0	8
234955	4228079,2910823	0	0	10	ch	0	1	0	0	0	
235022	3903197	0	0	7	de	6	2	4	1	0	
235055	1890945	0	0	14	de	6	2	4	1	0	
235075	1119112,2928384	0	0	0	de	0	2	6	2	1	
235280	0	NULL	0	0	de	12	3	5	0	2	5
235322	1549791	6	0	15	de	8	3	5	3	0	
235388	3951551,2978502	4	0	0	de	0	3	5	0	2	
235417	1792965,4153265,4338514	4	0	0	de	0	3	7	1	0	8
235430	2111897,3135218	3	0	1	de	1	3	5	4	0	
235490	901174	4	0	0	de	0	2	6	5	2	5
235566	2978502,3378061	4	3	4	de	2	1	4	4	0	
235662	0	NULL	0	0	de	2	1	5	0	2	
235689	744365,2722009	0	0	0	de	0	3	4	4	0	
235711	3079492,502342	NULL	0	0	de	1	3	5	1	0	2,8
235934	21113	4	3	8	de	10	3	4	2	2	8
235935	1359014	3	0	2	de	6	3	4	2	0	
235993	2598558	3	2	14	de	7	3	5	2	1	
236019	1551882,932157,76751,4284901,1656409	6	0	0	de	0	3	6	4	2	
236051	0	NULL	0	0	de	9	3	3	0	1	8
236118	3482421	0	0	21	de	6	3	5	4	0	5
236141	559757,1792965	0	0	0	de	0	2	7	7	0	5
236315	2574357	3	0	15	de	10	3	4	2	0	2,8
236386	0	NULL	0	0	de	0	1	0	0	0	
236439	1697930,362691,2010448,2573697,1060359	4	0	2	de	0	3	5	2	2	5
236470	18903	0	18	10	de	6	3	5	2	3	5
236571	0	NULL	0	0	de	9	1	0	0	0	
236590	3293484,444534	0	0	1	de	7	3	5	3	2	8,2
236695	2378915	3	0	12	de	7	3	6	1	0	
236888	4425593,2142758	3	23	7	de	6	2	4	2	2	7
236968	3434618,3482421	NULL	0	0	ch	0	3	5	3	1	5
237022	1581843,2632767	4	1	8	de	9	3	5	2	2	8
237118	0	NULL	0	0	de	0	NULL	NULL	NULL	0	
237153	812432	3	3	4	de	2	3	4	2	0	
237362	1057841	0	6	11	de	2	3	4	1	0	8
237373	3060757	0	0	21	de	9	1	5	5	0	
237448	2588130	0	2	14	de	1	3	7	3	0	
237501	2053727,76751	3	18	10	at	0	3	5	3	0	2,3,8,5
237672	315526,412919	3	0	19	de	9	3	4	2	1	8,2
237988	2314529,2913005,1913940	5	0	0	non_dach	0	2	5	2	3	5
238066	2088073	3	0	0	de	0	1	4	2	2	3
238077	494116,1086009	4	14	21	at	0	3	5	1	0	
238153	221735	NULL	0	0	de	1	1	2	2	2	6
238181	502342	0	17	18	de	10	3	4	1	2	8
238269	3432139,2380081,3345009	3	7	19	ch	0	3	5	1	2	
238366	1359014,933827	0	0	2	de	13	2	4	1	0	
238397	2163083	0	0	14	de	2	1	3	3	0	2
238434	76751,3345009	3	2	21	de	0	2	4	2	1	5
238527	3656021	4	3	1	at	0	2	0	0	0	
238556	2639824	3	0	8	de	7	2	5	4	0	
